Block, Condition, Item, Key, Accuracy, RT
loc1,congruent,Ll,['l'],True,0.465733
loc1,congruent,Kk,['k'],True,0.513164
loc1,congruent,Ll,['l'],True,0.531439
loc1,congruent,Ll,['l'],True,0.443797
loc1,incongruent,Kl,['l'],True,0.555666
loc1,congruent,Kk,['k'],True,0.584880
loc1,congruent,Ll,['l'],True,0.424436
loc1,incongruent,Kl,['l'],True,0.388738
loc1,incongruent,Lk,['k'],True,0.500201
loc1,incongruent,Kl,['l'],True,0.741279
loc1,incongruent,Lk,['k'],True,0.435730
loc1,congruent,Ll,['l'],True,0.480936
loc1,congruent,Ll,['l'],True,0.424312
loc1,incongruent,Lk,['l'],False,0.328605
loc1,incongruent,Lk,['k'],True,0.636550
loc1,congruent,Kk,['k'],True,0.439481
loc1,congruent,Kk,['k'],True,0.534683
loc1,congruent,Ll,['l'],True,0.568218
loc1,incongruent,Kl,['l'],True,0.660053
loc1,incongruent,Lk,['k'],True,0.649529
loc1,incongruent,Kl,['l'],True,0.453102
loc1,congruent,Kk,['k'],True,0.501982
loc1,congruent,Kk,['k'],True,0.575742
loc1,congruent,Ll,['l'],True,0.380255
loc1,incongruent,Lk,['k'],True,0.493438
glob1,congruent,Kk,['k'],True,0.462103
glob1,incongruent,Lk,['l'],True,0.353541
glob1,incongruent,Kl,['k'],True,0.462464
glob1,incongruent,Kl,['k'],True,0.494211
glob1,congruent,Kk,['k'],True,0.361426
glob1,incongruent,Kl,['k'],True,0.446122
glob1,incongruent,Kl,['k'],True,0.452868
glob1,incongruent,Kl,['k'],True,0.366071
glob1,incongruent,Lk,['l'],True,0.415887
glob1,congruent,Kk,['k'],True,0.534010
glob1,incongruent,Lk,['l'],True,0.405028
glob1,congruent,Kk,['k'],True,0.681551
glob1,congruent,Ll,['l'],True,0.462811
glob1,congruent,Ll,['l'],True,1.086607
glob1,incongruent,Kl,['k'],True,0.549224
glob1,incongruent,Kl,['k'],True,0.492821
glob1,congruent,Kk,['k'],True,0.414087
glob1,congruent,Ll,['l'],True,0.410031
glob1,congruent,Kk,['k'],True,0.487402
glob1,congruent,Kk,['k'],True,0.448001
glob1,incongruent,Lk,['l'],True,0.492235
glob1,incongruent,Lk,['l'],True,0.566833
glob1,incongruent,Lk,['l'],True,0.431563
glob1,congruent,Ll,['l'],True,0.420900
glob1,incongruent,Kl,['k'],True,0.509527
glob2,congruent,Ll,['l'],True,0.355369
glob2,congruent,Ll,['l'],True,0.454910
glob2,incongruent,Lk,['l'],True,0.378174
glob2,incongruent,Kl,['k'],True,0.517927
glob2,congruent,Kk,['k'],True,0.357809
glob2,incongruent,Kl,['k'],True,0.410699
glob2,incongruent,Lk,['l'],True,0.480775
glob2,incongruent,Lk,['l'],True,0.361674
glob2,incongruent,Kl,['k'],True,0.432954
glob2,incongruent,Kl,['k'],True,0.591907
glob2,congruent,Kk,['k'],True,0.580137
glob2,congruent,Ll,['l'],True,0.517029
glob2,incongruent,Lk,['l'],True,0.590351
glob2,congruent,Kk,['k'],True,0.493356
glob2,incongruent,Kl,['k'],True,0.635128
glob2,incongruent,Kl,['k'],True,0.534170
glob2,congruent,Ll,['l'],True,0.462643
glob2,incongruent,Kl,['k'],True,0.548608
glob2,congruent,Kk,['k'],True,0.442012
glob2,incongruent,Lk,['l'],True,0.490926
glob2,incongruent,Lk,['l'],True,0.376787
glob2,congruent,Kk,['k'],True,0.540533
glob2,incongruent,Kl,['l'],False,0.475630
glob2,incongruent,Kl,['k'],True,1.483958
glob2,incongruent,Lk,['l'],True,0.582159
loc2,incongruent,Kl,['l'],True,0.670427
loc2,congruent,Kk,['k'],True,0.493812
loc2,incongruent,Kl,['l'],True,0.596324
loc2,congruent,Ll,['l'],True,0.750547
loc2,congruent,Kk,['k'],True,0.522887
loc2,incongruent,Lk,['k'],True,0.518942
loc2,incongruent,Kl,['l'],True,0.459383
loc2,congruent,Ll,['l'],True,0.427217
loc2,incongruent,Lk,['k'],True,0.558496
loc2,congruent,Kk,['k'],True,0.498264
loc2,incongruent,Lk,['k'],True,0.454837
loc2,incongruent,Lk,['k'],True,0.444348
loc2,congruent,Kk,['k'],True,0.524100
loc2,congruent,Ll,['l'],True,0.572897
loc2,congruent,Ll,['l'],True,0.405912
loc2,incongruent,Kl,['l'],True,0.612582
loc2,congruent,Kk,['k'],True,0.488540
loc2,congruent,Kk,['k'],True,0.465319
loc2,incongruent,Kl,['l'],True,1.022446
loc2,congruent,Kk,['k'],True,0.860492
loc2,congruent,Ll,['l'],True,0.648423
loc2,incongruent,Kl,['l'],True,0.708749
loc2,incongruent,Lk,['k'],True,0.540416
loc2,incongruent,Kl,['l'],True,0.461936
loc2,incongruent,Kl,['l'],True,0.452991
Done at 252.939345
