Block, Condition, Item, Key, Accuracy, RT
glob1,incongruent,Kl,['l'],False,0.840259
glob1,congruent,Kk,['k'],True,0.793599
glob1,congruent,Ll,['l'],True,0.921466
glob1,congruent,Kk,['k'],True,0.759049
glob1,incongruent,Kl,['k'],True,1.147507
glob1,incongruent,Lk,['l'],True,1.036867
glob1,incongruent,Kl,['k'],True,0.993818
glob1,incongruent,Kl,['k'],True,1.057672
glob1,incongruent,Kl,['k'],True,0.906778
glob1,congruent,Kk,['k'],True,0.725733
glob1,congruent,Kk,['k'],True,0.822685
glob1,congruent,Ll,['l'],True,0.926480
glob1,incongruent,Kl,['k'],True,0.836392
glob1,incongruent,Kl,['k'],True,0.996656
glob1,congruent,Ll,['l'],True,0.936820
glob1,incongruent,Kl,['k'],True,0.774275
glob1,incongruent,Kl,['k'],True,0.750971
glob1,congruent,Kk,['k'],True,0.743906
glob1,incongruent,Lk,None,False,nan
glob1,incongruent,Kl,['k'],True,0.841171
glob1,incongruent,Kl,['k'],True,0.938306
glob1,congruent,Kk,['k'],True,0.743767
glob1,congruent,Kk,['k'],True,0.657283
glob1,congruent,Kk,['k'],True,0.556942
glob1,congruent,Ll,['l'],True,0.663162
loc1,incongruent,Lk,['k'],True,1.313444
loc1,congruent,Kk,['k'],True,0.648249
loc1,congruent,Kk,['k'],True,0.579657
loc1,congruent,Kk,['k'],True,0.492661
loc1,incongruent,Kl,['l'],True,0.955961
loc1,congruent,Ll,['l'],True,0.937260
loc1,congruent,Kk,['k'],True,0.614452
loc1,congruent,Ll,['l'],True,0.711072
loc1,incongruent,Lk,['k'],True,0.808303
loc1,congruent,Kk,['k'],True,0.939961
loc1,congruent,Ll,['l'],True,0.667740
loc1,incongruent,Kl,['l'],True,1.331589
loc1,incongruent,Kl,['l'],True,0.903880
loc1,incongruent,Kl,['l'],True,0.676980
loc1,congruent,Kk,['k'],True,0.748671
loc1,congruent,Ll,['l'],True,0.703951
loc1,incongruent,Kl,['l'],True,0.612852
loc1,congruent,Kk,['k'],True,0.672586
loc1,congruent,Kk,['k'],True,0.936220
loc1,congruent,Kk,['k'],True,0.508791
loc1,congruent,Kk,['k'],True,0.543591
loc1,incongruent,Lk,['k'],True,0.675122
loc1,congruent,Kk,['k'],True,0.599191
loc1,incongruent,Kl,['l'],True,0.671479
loc1,congruent,Kk,['k'],True,0.968106
loc2,congruent,Kk,['l'],False,0.721241
loc2,incongruent,Lk,['k'],True,0.664566
loc2,congruent,Kk,['k'],True,0.527242
loc2,incongruent,Lk,['k'],True,0.463744
loc2,congruent,Kk,['k'],True,0.479601
loc2,congruent,Ll,['l'],True,0.638422
loc2,incongruent,Lk,['k'],True,0.563061
loc2,congruent,Kk,['k'],True,0.582227
loc2,incongruent,Kl,['l'],True,0.629446
loc2,congruent,Ll,['l'],True,0.658849
loc2,congruent,Kk,['k'],True,0.650564
loc2,congruent,Kk,['k'],True,0.998174
loc2,incongruent,Kl,['l'],True,0.631260
loc2,congruent,Ll,['l'],True,0.644225
loc2,incongruent,Lk,['k'],True,0.728523
loc2,congruent,Ll,['l'],True,0.846386
loc2,incongruent,Lk,['k'],True,0.753771
loc2,incongruent,Lk,['k'],True,0.466520
loc2,congruent,Kk,['k'],True,0.762955
loc2,congruent,Kk,['k'],True,0.484012
loc2,congruent,Kk,['k'],True,0.442831
loc2,congruent,Kk,['k'],True,0.443980
loc2,incongruent,Lk,['k'],True,0.773219
loc2,incongruent,Lk,['k'],True,0.443501
loc2,incongruent,Lk,['k'],True,0.443064
glob2,incongruent,Lk,['k'],False,1.084798
glob2,incongruent,Kl,['k'],True,1.002132
glob2,congruent,Kk,None,False,nan
glob2,congruent,Ll,['l'],True,0.776694
glob2,congruent,Ll,['l'],True,0.683092
glob2,congruent,Kk,['k'],True,0.700147
glob2,incongruent,Kl,['k'],True,0.769060
glob2,congruent,Ll,['l'],True,0.675696
glob2,congruent,Ll,['l'],True,0.682718
glob2,incongruent,Kl,['k'],True,0.631737
glob2,incongruent,Lk,['l'],True,0.867948
glob2,incongruent,Kl,['k'],True,0.675598
glob2,congruent,Kk,['k'],True,0.491062
glob2,incongruent,Kl,['k'],True,0.418035
glob2,incongruent,Kl,['k'],True,0.361678
glob2,congruent,Ll,['l'],True,0.511077
glob2,congruent,Kk,['k'],True,0.571253
glob2,incongruent,Kl,['k'],True,0.625733
glob2,incongruent,Lk,['l'],True,0.574389
glob2,incongruent,Kl,['k'],True,0.943161
glob2,incongruent,Kl,['k'],True,0.620219
glob2,incongruent,Kl,['k'],True,0.495131
glob2,congruent,Ll,['l'],True,0.577935
glob2,congruent,Kk,['k'],True,0.523925
glob2,incongruent,Lk,['l'],True,0.677217
Done at 272.669915
