Block, Condition, Item, Key, Accuracy, RT
glob1,incongruent,Lk,['k'],False,0.974748
glob1,congruent,Ll,['l'],True,1.092035
glob1,congruent,Ll,['l'],True,0.459845
glob1,incongruent,Kl,['k'],True,0.533718
glob1,congruent,Kk,['k'],True,0.479222
glob1,congruent,Ll,['l'],True,0.533185
glob1,incongruent,Kl,['k'],True,0.490167
glob1,incongruent,Lk,['l'],True,0.485153
glob1,incongruent,Lk,['l'],True,0.519987
glob1,congruent,Ll,['l'],True,0.412421
glob1,incongruent,Kl,['k'],True,0.698714
glob1,incongruent,Lk,['l'],True,0.478192
glob1,incongruent,Kl,['k'],True,0.814782
glob1,incongruent,Lk,['k'],False,0.876723
glob1,congruent,Kk,['k'],True,1.093089
glob1,incongruent,Lk,['l'],True,0.941102
glob1,incongruent,Kl,['k'],True,0.755802
glob1,incongruent,Kl,['k'],True,0.632137
glob1,congruent,Ll,['l'],True,0.526589
glob1,incongruent,Kl,['k'],True,0.699336
glob1,congruent,Ll,['l'],True,0.758020
glob1,congruent,Ll,['l'],True,0.556577
glob1,incongruent,Kl,['k'],True,0.518279
glob1,incongruent,Kl,['k'],True,0.511200
glob1,congruent,Kk,['k'],True,0.482134
loc1,incongruent,Lk,['k'],True,1.139897
loc1,congruent,Ll,['l'],True,0.552377
loc1,congruent,Ll,['l'],True,0.499921
loc1,congruent,Kk,['k'],True,0.643623
loc1,incongruent,Lk,['k'],True,0.785357
loc1,incongruent,Kl,['l'],True,0.617559
loc1,incongruent,Kl,['l'],True,0.558383
loc1,congruent,Kk,['k'],True,0.846110
loc1,congruent,Ll,['l'],True,0.535959
loc1,congruent,Ll,['l'],True,0.494242
loc1,incongruent,Lk,['k'],True,0.527317
loc1,incongruent,Lk,['k'],True,0.568490
loc1,congruent,Ll,['l'],True,0.502069
loc1,congruent,Kk,['k'],True,0.772443
loc1,congruent,Ll,['l'],True,0.654012
loc1,incongruent,Lk,['k'],True,0.753653
loc1,congruent,Ll,['l'],True,0.680894
loc1,congruent,Ll,['l'],True,0.582027
loc1,congruent,Ll,['l'],True,0.480704
loc1,congruent,Kk,['k'],True,0.541943
loc1,incongruent,Lk,['k'],True,0.471284
loc1,incongruent,Lk,['k'],True,0.488791
loc1,incongruent,Kl,['l'],True,0.587135
loc1,incongruent,Kl,['l'],True,0.571905
loc1,incongruent,Lk,['k'],True,0.520909
loc2,congruent,Ll,['l'],True,0.546511
loc2,incongruent,Lk,['k'],True,0.536024
loc2,incongruent,Lk,['k'],True,0.539831
loc2,incongruent,Lk,['k'],True,0.599173
loc2,incongruent,Lk,['k'],True,0.507690
loc2,incongruent,Lk,['k'],True,0.629881
loc2,congruent,Ll,['l'],True,0.679760
loc2,congruent,Ll,['l'],True,1.118662
loc2,incongruent,Kl,['l'],True,0.938879
loc2,congruent,Ll,['l'],True,0.685675
loc2,incongruent,Kl,['l'],True,0.663109
loc2,incongruent,Lk,['k'],True,0.571847
loc2,incongruent,Lk,['k'],True,0.497031
loc2,incongruent,Kl,['l'],True,0.756595
loc2,congruent,Kk,['k'],True,0.449161
loc2,congruent,Ll,['l'],True,0.562589
loc2,congruent,Kk,['k'],True,0.474485
loc2,congruent,Ll,['l'],True,0.605806
loc2,incongruent,Kl,['l'],True,0.818716
loc2,congruent,Kk,['k'],True,0.588462
loc2,congruent,Kk,['k'],True,0.473740
loc2,incongruent,Lk,['k'],True,0.465029
loc2,incongruent,Kl,['l'],True,0.546025
loc2,congruent,Kk,['k'],True,0.488267
loc2,congruent,Ll,['l'],True,0.641556
glob2,congruent,Kk,['k'],True,1.093389
glob2,congruent,Ll,['l'],True,0.481574
glob2,incongruent,Lk,['k'],False,0.682419
glob2,incongruent,Kl,['l'],False,0.555550
glob2,incongruent,Kl,['l'],False,0.558618
glob2,incongruent,Lk,['l'],True,1.220827
glob2,congruent,Ll,['l'],True,0.776284
glob2,incongruent,Lk,['l'],True,0.475960
glob2,incongruent,Lk,['l'],True,0.835680
glob2,incongruent,Kl,['k'],True,0.700860
glob2,congruent,Kk,['k'],True,0.488798
glob2,congruent,Ll,['l'],True,0.532776
glob2,congruent,Kk,['k'],True,0.451533
glob2,incongruent,Lk,['l'],True,0.668347
glob2,congruent,Kk,['k'],True,0.559458
glob2,congruent,Ll,['l'],True,0.546585
glob2,incongruent,Lk,['l'],True,0.448724
glob2,incongruent,Lk,['l'],True,0.456373
glob2,congruent,Kk,['k'],True,0.470102
glob2,incongruent,Kl,['k'],True,0.592666
glob2,congruent,Ll,['l'],True,0.522771
glob2,congruent,Kk,['k'],True,0.721434
glob2,incongruent,Kl,['k'],True,0.536161
glob2,congruent,Ll,['l'],True,0.475107
glob2,incongruent,Kl,['k'],True,0.604232
Done at 275.520358
