Block, Condition, Item, Key, Accuracy, RT
loc1,congruent,Kk,['k'],True,1.054836
loc1,congruent,Kk,['k'],True,0.874335
loc1,incongruent,Kl,['l'],True,0.866312
loc1,incongruent,Kl,['l'],True,0.749264
loc1,congruent,Kk,['k'],True,0.991605
loc1,congruent,Kk,['k'],True,0.885008
loc1,incongruent,Lk,['k'],True,0.903441
loc1,incongruent,Kl,['l'],True,0.906436
loc1,congruent,Ll,['l'],True,1.015808
loc1,congruent,Ll,['l'],True,0.886057
loc1,congruent,Ll,['l'],True,0.832759
loc1,congruent,Kk,['k'],True,0.851639
loc1,incongruent,Lk,['k'],True,0.896257
loc1,incongruent,Kl,['l'],True,0.991958
loc1,congruent,Kk,['k'],True,1.001540
loc1,congruent,Kk,['k'],True,0.906222
loc1,incongruent,Lk,['k'],True,0.795707
loc1,incongruent,Kl,['l'],True,0.851730
loc1,congruent,Ll,['l'],True,0.734988
loc1,incongruent,Kl,['l'],True,0.884407
loc1,congruent,Kk,['k'],True,0.735102
loc1,incongruent,Lk,['k'],True,0.758762
loc1,incongruent,Kl,['l'],True,0.793213
loc1,congruent,Ll,['l'],True,0.868190
loc1,incongruent,Kl,['l'],True,0.912751
glob1,congruent,Ll,['l'],True,0.681246
glob1,congruent,Kk,['k'],True,0.714779
glob1,incongruent,Kl,['k'],True,0.463095
glob1,incongruent,Kl,['k'],True,0.382094
glob1,congruent,Ll,['l'],True,0.556048
glob1,congruent,Ll,['l'],True,0.508465
glob1,incongruent,Kl,['k'],True,0.612428
glob1,congruent,Kk,['k'],True,0.495444
glob1,congruent,Kk,['k'],True,0.571037
glob1,incongruent,Kl,['k'],True,0.560918
glob1,congruent,Ll,['l'],True,0.621303
glob1,incongruent,Lk,['l'],True,0.428630
glob1,incongruent,Kl,['k'],True,0.567580
glob1,congruent,Kk,['k'],True,0.522219
glob1,congruent,Ll,['l'],True,0.496274
glob1,congruent,Kk,['k'],True,0.481579
glob1,incongruent,Lk,['l'],True,0.465640
glob1,incongruent,Kl,['k'],True,0.605386
glob1,congruent,Ll,['l'],True,0.474798
glob1,congruent,Kk,['k'],True,0.674832
glob1,congruent,Kk,['k'],True,0.563264
glob1,incongruent,Kl,['k'],True,0.472475
glob1,congruent,Kk,['k'],True,0.419168
glob1,congruent,Ll,['l'],True,0.552497
glob1,congruent,Kk,['k'],True,0.626808
glob2,congruent,Ll,['l'],True,0.616255
glob2,incongruent,Kl,['k'],True,0.478762
glob2,incongruent,Lk,['l'],True,0.608588
glob2,congruent,Ll,['l'],True,0.385676
glob2,incongruent,Lk,['l'],True,0.391908
glob2,incongruent,Kl,['l'],False,0.420098
glob2,incongruent,Kl,['k'],True,0.572072
glob2,congruent,Kk,['k'],True,0.490171
glob2,incongruent,Kl,['k'],True,0.512456
glob2,congruent,Kk,['k'],True,0.459509
glob2,incongruent,Lk,['l'],True,0.508307
glob2,incongruent,Kl,['k'],True,0.602413
glob2,incongruent,Kl,['k'],True,0.464853
glob2,incongruent,Kl,['k'],True,0.481372
glob2,incongruent,Kl,['k'],True,0.535965
glob2,congruent,Ll,['l'],True,0.617410
glob2,congruent,Kk,['k'],True,0.652700
glob2,congruent,Ll,['l'],True,0.704805
glob2,incongruent,Lk,['l'],True,0.431067
glob2,congruent,Kk,['k'],True,0.465140
glob2,congruent,Kk,['k'],True,0.430242
glob2,incongruent,Kl,['k'],True,0.418141
glob2,congruent,Ll,['l'],True,0.600177
glob2,congruent,Kk,['k'],True,0.588898
glob2,incongruent,Lk,['k'],False,0.470956
loc2,congruent,Kk,['k'],True,0.647781
loc2,congruent,Kk,['k'],True,0.427581
loc2,congruent,Kk,['k'],True,0.498659
loc2,congruent,Ll,['l'],True,0.523555
loc2,incongruent,Lk,['k'],True,0.640314
loc2,incongruent,Lk,['k'],True,0.479376
loc2,congruent,Ll,['l'],True,0.515012
loc2,incongruent,Lk,['k'],True,0.536106
loc2,incongruent,Kl,['l'],True,0.575575
loc2,incongruent,Kl,['l'],True,0.529560
loc2,incongruent,Lk,['k'],True,0.550405
loc2,incongruent,Lk,['k'],True,0.544070
loc2,incongruent,Kl,['l'],True,0.520671
loc2,congruent,Ll,['l'],True,0.788213
loc2,incongruent,Lk,['k'],True,0.599627
loc2,congruent,Ll,['l'],True,0.473926
loc2,congruent,Kk,['k'],True,0.467961
loc2,incongruent,Lk,['k'],True,0.467519
loc2,congruent,Kk,['k'],True,0.568622
loc2,incongruent,Kl,['l'],True,0.563435
loc2,incongruent,Kl,['l'],True,0.453242
loc2,incongruent,Lk,['k'],True,0.582885
loc2,incongruent,Lk,['k'],True,0.432792
loc2,incongruent,Kl,['l'],True,0.484941
loc2,incongruent,Lk,['k'],True,0.577714
Done at 242.075033
