Block, Condition, Item, Key, Accuracy, RT
glob1,congruent,Kk,['k'],True,0.546551
glob1,congruent,Kk,['k'],True,0.517233
glob1,congruent,Kk,['k'],True,0.333574
glob1,congruent,Kk,['k'],True,0.483344
glob1,congruent,Ll,['l'],True,0.393319
glob1,incongruent,Kl,['k'],True,0.382045
glob1,incongruent,Lk,['k'],False,0.549569
glob1,incongruent,Kl,['k'],True,0.415472
glob1,incongruent,Kl,['k'],True,0.443783
glob1,congruent,Ll,['l'],True,0.433852
glob1,congruent,Ll,['l'],True,0.471010
glob1,congruent,Ll,['l'],True,0.477374
glob1,congruent,Kk,['k'],True,0.430365
glob1,incongruent,Kl,['k'],True,0.429515
glob1,incongruent,Kl,['k'],True,0.400822
glob1,congruent,Ll,['l'],True,0.549574
glob1,congruent,Ll,['l'],True,0.455151
glob1,incongruent,Kl,['l'],False,0.406528
glob1,congruent,Ll,['l'],True,0.532164
glob1,incongruent,Lk,['l'],True,0.490012
glob1,incongruent,Lk,['l'],True,0.443610
glob1,incongruent,Kl,['k'],True,0.696239
glob1,congruent,Ll,['l'],True,0.503281
glob1,incongruent,Lk,['l'],True,0.434734
glob1,congruent,Ll,['l'],True,0.498810
loc1,congruent,Ll,['l'],True,0.523986
loc1,incongruent,Kl,['l'],True,0.740225
loc1,congruent,Ll,['l'],True,0.411026
loc1,incongruent,Kl,['l'],True,0.623364
loc1,incongruent,Kl,['l'],True,0.521180
loc1,incongruent,Kl,['l'],True,0.483697
loc1,incongruent,Kl,['l'],True,0.490057
loc1,congruent,Ll,['l'],True,0.595824
loc1,incongruent,Kl,['l'],True,0.480272
loc1,incongruent,Kl,['l'],True,0.416491
loc1,incongruent,Lk,['l'],False,0.384196
loc1,congruent,Kk,['k'],True,0.596861
loc1,congruent,Kk,['k'],True,0.443304
loc1,incongruent,Kl,['l'],True,0.539267
loc1,congruent,Ll,['l'],True,0.413201
loc1,congruent,Kk,['k'],True,0.700259
loc1,incongruent,Lk,['k'],True,0.729029
loc1,congruent,Kk,['k'],True,0.613623
loc1,congruent,Kk,['k'],True,0.494429
loc1,congruent,Ll,['l'],True,0.427531
loc1,incongruent,Kl,['l'],True,0.586887
loc1,incongruent,Lk,['k'],True,0.606322
loc1,congruent,Kk,['k'],True,0.525219
loc1,incongruent,Lk,['k'],True,0.604340
loc1,incongruent,Lk,['k'],True,0.639496
loc2,incongruent,Lk,['k'],True,0.513900
loc2,congruent,Ll,['l'],True,0.466607
loc2,incongruent,Kl,['k'],False,0.498469
loc2,congruent,Ll,['l'],True,0.563887
loc2,congruent,Kk,['k'],True,0.630897
loc2,congruent,Kk,['k'],True,0.421680
loc2,incongruent,Kl,['l'],True,0.513888
loc2,incongruent,Kl,['l'],True,0.418963
loc2,congruent,Kk,['k'],True,0.626315
loc2,incongruent,Lk,['k'],True,0.686678
loc2,congruent,Kk,['k'],True,0.663743
loc2,incongruent,Lk,['k'],True,0.637279
loc2,congruent,Ll,['l'],True,0.496882
loc2,congruent,Kk,['k'],True,0.476076
loc2,incongruent,Kl,['l'],True,0.522670
loc2,congruent,Kk,['l'],False,0.490778
loc2,congruent,Kk,['k'],True,0.483611
loc2,incongruent,Lk,['k'],True,0.561262
loc2,incongruent,Lk,['k'],True,0.429263
loc2,incongruent,Lk,['k'],True,0.460075
loc2,incongruent,Kl,['l'],True,0.523010
loc2,congruent,Kk,['l'],False,0.480257
loc2,congruent,Ll,['k'],False,0.392388
loc2,congruent,Ll,['l'],True,0.445299
loc2,incongruent,Kl,['l'],True,0.630552
glob2,congruent,Ll,['l'],True,0.488368
glob2,congruent,Ll,['l'],True,0.418445
glob2,congruent,Ll,['l'],True,0.346838
glob2,congruent,Kk,['k'],True,0.632520
glob2,incongruent,Lk,['l'],True,0.493437
glob2,congruent,Ll,['l'],True,0.625064
glob2,incongruent,Kl,['l'],False,0.731793
glob2,congruent,Kk,['k'],True,0.547021
glob2,congruent,Kk,['k'],True,0.496482
glob2,congruent,Kk,['k'],True,0.469086
glob2,incongruent,Kl,['l'],False,0.481371
glob2,congruent,Ll,['l'],True,0.507199
glob2,incongruent,Kl,['k'],True,0.508463
glob2,incongruent,Lk,['k'],False,0.461973
glob2,incongruent,Kl,['l'],False,0.581235
glob2,incongruent,Lk,['k'],False,0.720050
glob2,congruent,Ll,['l'],True,0.548489
glob2,incongruent,Lk,['k'],False,0.597408
glob2,incongruent,Lk,['k'],False,0.657050
glob2,incongruent,Kl,['l'],False,0.607346
glob2,congruent,Kk,['l'],False,0.486315
glob2,incongruent,Lk,['l'],True,0.617131
glob2,congruent,Kk,['k'],True,0.515620
glob2,congruent,Kk,['k'],True,0.517012
glob2,incongruent,Kl,['l'],False,0.450071
Done at 250.239696
