Block, Condition, Item, Key, Accuracy, RT
loc1,congruent,Kk,['k'],True,0.518884
loc1,incongruent,Kl,['l'],True,0.445202
loc1,incongruent,Kl,['l'],True,0.386599
loc1,congruent,Kk,['k'],True,0.420787
loc1,congruent,Ll,['l'],True,0.325311
loc1,congruent,Ll,['l'],True,0.399639
loc1,incongruent,Kl,['k'],False,0.445693
loc1,congruent,Ll,['l'],True,0.460977
loc1,incongruent,Kl,['l'],True,0.478375
loc1,incongruent,Lk,['k'],True,0.603939
loc1,incongruent,Lk,['k'],True,0.423094
loc1,congruent,Kk,['k'],True,0.422522
loc1,congruent,Ll,['l'],True,0.352714
loc1,congruent,Ll,['l'],True,0.365594
loc1,congruent,Ll,['l'],True,0.353196
loc1,congruent,Kk,['k'],True,0.410339
loc1,incongruent,Kl,['l'],True,0.502021
loc1,incongruent,Lk,['k'],True,0.521751
loc1,incongruent,Kl,['l'],True,0.398429
loc1,incongruent,Kl,['l'],True,0.314737
loc1,incongruent,Lk,['k'],True,0.361176
loc1,incongruent,Kl,['l'],True,0.402018
loc1,incongruent,Lk,['k'],True,0.452435
loc1,congruent,Kk,['k'],True,0.476019
loc1,congruent,Kk,['k'],True,0.396036
glob1,congruent,Kk,['k'],True,0.391706
glob1,congruent,Ll,['l'],True,0.343132
glob1,congruent,Ll,['l'],True,0.329869
glob1,congruent,Ll,['l'],True,0.358003
glob1,congruent,Ll,['l'],True,0.364378
glob1,congruent,Ll,['l'],True,0.463958
glob1,incongruent,Kl,['k'],True,0.406036
glob1,congruent,Kk,['k'],True,0.367138
glob1,congruent,Ll,['l'],True,0.382376
glob1,incongruent,Lk,['l'],True,0.288532
glob1,incongruent,Lk,['l'],True,0.435483
glob1,incongruent,Kl,['k'],True,0.404317
glob1,congruent,Ll,['l'],True,0.384655
glob1,congruent,Kk,['k'],True,0.442683
glob1,incongruent,Kl,['l'],False,0.333496
glob1,congruent,Ll,['l'],True,0.409567
glob1,congruent,Ll,['l'],True,0.383542
glob1,incongruent,Lk,['l'],True,0.607936
glob1,incongruent,Lk,['l'],True,0.419536
glob1,incongruent,Lk,['l'],True,0.343996
glob1,congruent,Kk,['k'],True,0.487357
glob1,congruent,Kk,['k'],True,0.405752
glob1,congruent,Kk,['k'],True,0.418231
glob1,incongruent,Lk,['l'],True,0.418189
glob1,incongruent,Lk,['l'],True,0.426563
glob2,congruent,Ll,['l'],True,0.425058
glob2,congruent,Ll,['l'],True,0.342284
glob2,congruent,Ll,['l'],True,0.353130
glob2,congruent,Ll,['l'],True,0.415567
glob2,congruent,Ll,['l'],True,0.335650
glob2,incongruent,Lk,['l'],True,0.758784
glob2,congruent,Ll,['l'],True,0.355164
glob2,incongruent,Lk,['l'],True,0.290891
glob2,congruent,Ll,['l'],True,0.321528
glob2,congruent,Ll,['l'],True,0.301287
glob2,incongruent,Kl,['k'],True,0.442362
glob2,congruent,Kk,['k'],True,0.372312
glob2,incongruent,Kl,['l'],False,0.445577
glob2,incongruent,Kl,['k'],True,0.406264
glob2,congruent,Kk,['k'],True,0.330625
glob2,incongruent,Lk,['l'],True,0.416813
glob2,congruent,Kk,['k'],True,0.439269
glob2,incongruent,Kl,['k'],True,0.411448
glob2,congruent,Kk,['k'],True,0.460377
glob2,incongruent,Lk,['l'],True,0.434703
glob2,incongruent,Lk,['l'],True,0.336149
glob2,incongruent,Kl,['k'],True,0.688266
glob2,congruent,Ll,['l'],True,0.397568
glob2,incongruent,Kl,['k'],True,0.467583
glob2,incongruent,Kl,['k'],True,0.852753
loc2,congruent,Kk,['k'],True,0.444623
loc2,incongruent,Kl,['l'],True,0.406573
loc2,congruent,Kk,['k'],True,0.466846
loc2,incongruent,Kl,['l'],True,0.446778
loc2,congruent,Ll,['l'],True,0.468173
loc2,congruent,Ll,['l'],True,0.371905
loc2,incongruent,Kl,['l'],True,0.609635
loc2,incongruent,Lk,['k'],True,0.409139
loc2,incongruent,Kl,['l'],True,0.571215
loc2,congruent,Kk,['k'],True,0.467588
loc2,congruent,Ll,['l'],True,0.423256
loc2,congruent,Kk,['k'],True,0.667825
loc2,incongruent,Lk,['k'],True,0.439571
loc2,congruent,Kk,['k'],True,0.480473
loc2,incongruent,Lk,['k'],True,0.514464
loc2,incongruent,Lk,['k'],True,0.563679
loc2,incongruent,Kl,['l'],True,0.431853
loc2,congruent,Ll,['l'],True,0.400771
loc2,incongruent,Lk,['k'],True,0.537612
loc2,congruent,Ll,['l'],True,0.437242
loc2,congruent,Kk,['k'],True,0.416943
loc2,congruent,Ll,['l'],True,0.417564
loc2,congruent,Ll,['l'],True,0.350135
loc2,incongruent,Kl,['l'],True,0.532901
loc2,congruent,Kk,['k'],True,0.780188
Done at 221.490505
