Block, Condition, Item, Key, Accuracy, RT
loc1,congruent,Kk,['k'],True,1.125019
loc1,incongruent,Kl,['l'],True,0.559567
loc1,congruent,Kk,['k'],True,0.524951
loc1,incongruent,Lk,['k'],True,0.764528
loc1,congruent,Kk,['k'],True,0.531753
loc1,congruent,Kk,['k'],True,0.475893
loc1,incongruent,Kl,['l'],True,0.904935
loc1,congruent,Kk,['k'],True,0.544664
loc1,congruent,Kk,['k'],True,0.498047
loc1,congruent,Ll,['l'],True,0.630049
loc1,incongruent,Lk,['k'],True,0.518453
loc1,incongruent,Kl,['l'],True,0.650924
loc1,congruent,Ll,['l'],True,0.837645
loc1,incongruent,Kl,['l'],True,0.632537
loc1,congruent,Kk,['k'],True,0.456455
loc1,incongruent,Kl,['l'],True,0.555083
loc1,congruent,Ll,['l'],True,0.693254
loc1,incongruent,Kl,['l'],True,0.540543
loc1,congruent,Kk,['k'],True,0.586478
loc1,incongruent,Kl,['l'],True,0.482531
loc1,congruent,Kk,['k'],True,0.701430
loc1,incongruent,Lk,['k'],True,0.577671
loc1,incongruent,Kl,['l'],True,0.569670
loc1,incongruent,Kl,['l'],True,0.501663
loc1,incongruent,Kl,['l'],True,0.390109
glob1,congruent,Ll,['l'],True,0.480324
glob1,congruent,Kk,['k'],True,0.414349
glob1,incongruent,Kl,['k'],True,0.602091
glob1,congruent,Ll,['l'],True,0.693162
glob1,congruent,Ll,['l'],True,0.464839
glob1,incongruent,Lk,['l'],True,0.708780
glob1,congruent,Ll,['l'],True,0.349273
glob1,congruent,Ll,['l'],True,0.385920
glob1,incongruent,Lk,['l'],True,0.420850
glob1,congruent,Ll,['l'],True,0.361716
glob1,incongruent,Lk,['l'],True,0.769352
glob1,congruent,Kk,['k'],True,0.616740
glob1,congruent,Kk,['k'],True,0.338808
glob1,incongruent,Kl,['k'],True,0.516396
glob1,incongruent,Kl,['k'],True,0.357227
glob1,incongruent,Lk,['l'],True,0.488200
glob1,incongruent,Kl,['k'],True,0.444146
glob1,incongruent,Kl,['k'],True,0.428769
glob1,incongruent,Kl,['k'],True,0.394072
glob1,incongruent,Kl,['k'],True,0.401676
glob1,congruent,Ll,['l'],True,0.385698
glob1,congruent,Ll,['l'],True,0.293690
glob1,congruent,Ll,['l'],True,0.455631
glob1,congruent,Kk,['k'],True,0.397298
glob1,incongruent,Kl,['k'],True,0.461309
glob2,incongruent,Lk,['l'],True,0.459735
glob2,incongruent,Lk,['l'],True,0.389205
glob2,congruent,Ll,['l'],True,0.484774
glob2,congruent,Ll,['l'],True,0.411211
glob2,incongruent,Kl,['k'],True,0.361218
glob2,congruent,Ll,['l'],True,0.430419
glob2,congruent,Ll,['l'],True,0.462896
glob2,incongruent,Kl,['k'],True,0.612836
glob2,congruent,Ll,['l'],True,0.402108
glob2,incongruent,Kl,['l'],False,0.352065
glob2,congruent,Kk,['k'],True,0.505255
glob2,congruent,Ll,['l'],True,0.412005
glob2,congruent,Ll,['l'],True,0.483967
glob2,incongruent,Kl,['k'],True,0.445654
glob2,incongruent,Kl,['k'],True,0.398518
glob2,congruent,Kk,['k'],True,0.354620
glob2,congruent,Ll,['l'],True,0.355245
glob2,incongruent,Lk,['l'],True,0.590264
glob2,congruent,Kk,['k'],True,0.409253
glob2,incongruent,Kl,['k'],True,0.523163
glob2,incongruent,Kl,['k'],True,0.482747
glob2,congruent,Kk,['k'],True,0.400902
glob2,congruent,Ll,['l'],True,0.362362
glob2,congruent,Ll,['l'],True,0.455184
glob2,congruent,Ll,['l'],True,0.560077
loc2,congruent,Kk,['k'],True,0.393260
loc2,congruent,Ll,['l'],True,0.312717
loc2,congruent,Ll,['l'],True,0.421949
loc2,congruent,Kk,['k'],True,0.567645
loc2,incongruent,Lk,['k'],True,0.585968
loc2,incongruent,Kl,['l'],True,0.632295
loc2,incongruent,Lk,['k'],True,0.527452
loc2,congruent,Kk,['k'],True,0.442075
loc2,congruent,Kk,['k'],True,0.375895
loc2,incongruent,Kl,['k'],False,0.399022
loc2,incongruent,Kl,['l'],True,0.643134
loc2,incongruent,Kl,['l'],True,0.648833
loc2,congruent,Ll,['l'],True,0.363626
loc2,congruent,Ll,['l'],True,0.378475
loc2,congruent,Kk,['k'],True,0.452052
loc2,incongruent,Kl,['l'],True,0.630837
loc2,incongruent,Kl,['l'],True,0.505083
loc2,incongruent,Kl,['l'],True,0.439997
loc2,congruent,Ll,['l'],True,0.413246
loc2,congruent,Kk,['k'],True,0.520022
loc2,congruent,Kk,['k'],True,0.375122
loc2,incongruent,Kl,['l'],True,0.529547
loc2,incongruent,Kl,['l'],True,0.410717
loc2,congruent,Kk,['k'],True,0.437200
loc2,incongruent,Kl,['l'],True,0.597963
Done at 237.860872
