Block, Condition, Item, Key, Accuracy, RT
loc1,incongruent,Lk,['k'],True,0.590684
loc1,incongruent,Lk,['k'],True,0.564527
loc1,incongruent,Kl,['k'],False,0.771027
loc1,congruent,Ll,['l'],True,0.981308
loc1,incongruent,Kl,['l'],True,0.843885
loc1,incongruent,Kl,['l'],True,0.733708
loc1,congruent,Kk,['k'],True,0.828410
loc1,congruent,Ll,['l'],True,0.667024
loc1,congruent,Kk,['k'],True,0.720940
loc1,incongruent,Kl,['k'],False,0.559300
loc1,incongruent,Lk,['k'],True,1.115701
loc1,congruent,Ll,['l'],True,0.650566
loc1,incongruent,Kl,['l'],True,0.798264
loc1,congruent,Kk,['k'],True,0.558588
loc1,congruent,Ll,['l'],True,0.576487
loc1,incongruent,Kl,['l'],True,0.589384
loc1,incongruent,Kl,['l'],True,0.754193
loc1,congruent,Kk,['k'],True,0.660685
loc1,congruent,Ll,['l'],True,0.527263
loc1,incongruent,Lk,['k'],True,0.619004
loc1,incongruent,Kl,['l'],True,0.638462
loc1,incongruent,Lk,['k'],True,0.668905
loc1,congruent,Kk,['k'],True,0.843551
loc1,incongruent,Kl,['l'],True,0.642010
loc1,incongruent,Lk,['l'],False,0.778297
glob1,incongruent,Lk,['l'],True,0.740657
glob1,congruent,Ll,['l'],True,0.490320
glob1,congruent,Kk,['k'],True,0.598264
glob1,congruent,Kk,['k'],True,0.562362
glob1,congruent,Ll,['l'],True,0.515416
glob1,congruent,Ll,['l'],True,1.379743
glob1,congruent,Kk,['k'],True,0.614168
glob1,incongruent,Kl,['k'],True,0.687793
glob1,incongruent,Lk,['l'],True,0.504820
glob1,incongruent,Lk,['l'],True,0.571214
glob1,incongruent,Lk,['l'],True,0.558084
glob1,incongruent,Lk,['l'],True,0.583057
glob1,congruent,Ll,['k'],False,0.656873
glob1,incongruent,Lk,['k'],False,0.833482
glob1,incongruent,Lk,['l'],True,0.634094
glob1,congruent,Ll,['l'],True,0.603266
glob1,congruent,Kk,['k'],True,0.768212
glob1,congruent,Ll,['l'],True,0.684558
glob1,incongruent,Lk,['l'],True,0.718462
glob1,incongruent,Lk,['l'],True,0.511431
glob1,congruent,Kk,['k'],True,0.615189
glob1,congruent,Ll,['l'],True,0.531215
glob1,incongruent,Kl,['k'],True,0.556000
glob1,incongruent,Lk,['l'],True,0.567553
glob1,incongruent,Lk,['l'],True,0.596984
glob2,congruent,Ll,['l'],True,0.640890
glob2,congruent,Ll,['l'],True,0.480347
glob2,incongruent,Lk,['l'],True,0.531889
glob2,congruent,Kk,['k'],True,0.500370
glob2,congruent,Kk,['k'],True,0.579744
glob2,incongruent,Kl,['k'],True,0.583110
glob2,congruent,Ll,['l'],True,0.684213
glob2,congruent,Ll,['l'],True,1.056381
glob2,congruent,Ll,['l'],True,0.512913
glob2,incongruent,Kl,['k'],True,0.481941
glob2,incongruent,Kl,['k'],True,0.508325
glob2,incongruent,Kl,['k'],True,0.518794
glob2,congruent,Kk,['k'],True,0.809397
glob2,congruent,Kk,['k'],True,0.500196
glob2,incongruent,Lk,['l'],True,0.579552
glob2,congruent,Kk,['k'],True,0.470378
glob2,incongruent,Lk,['l'],True,0.596981
glob2,incongruent,Lk,['l'],True,0.655672
glob2,congruent,Ll,['l'],True,0.545172
glob2,congruent,Ll,['l'],True,0.476023
glob2,congruent,Kk,['k'],True,0.693558
glob2,congruent,Ll,['l'],True,0.401337
glob2,incongruent,Kl,['k'],True,0.566575
glob2,congruent,Ll,['l'],True,0.655833
glob2,incongruent,Lk,['l'],True,0.708377
loc2,congruent,Ll,['l'],True,0.972533
loc2,incongruent,Kl,['l'],True,0.714198
loc2,congruent,Kk,['k'],True,0.625083
loc2,congruent,Kk,['k'],True,0.635889
loc2,congruent,Kk,['k'],True,0.535437
loc2,congruent,Ll,['l'],True,0.513346
loc2,congruent,Ll,['l'],True,0.761809
loc2,incongruent,Kl,['l'],True,0.664034
loc2,congruent,Ll,['l'],True,0.830375
loc2,incongruent,Lk,['k'],True,0.679255
loc2,incongruent,Kl,['l'],True,0.673897
loc2,congruent,Kk,['k'],True,0.639672
loc2,incongruent,Kl,['l'],True,0.664534
loc2,congruent,Ll,['l'],True,0.550354
loc2,incongruent,Kl,['l'],True,0.554396
loc2,incongruent,Kl,['l'],True,0.834907
loc2,incongruent,Kl,['l'],True,0.667867
loc2,incongruent,Kl,['l'],True,0.481032
loc2,congruent,Ll,['l'],True,0.467085
loc2,incongruent,Kl,['l'],True,0.652499
loc2,congruent,Kk,['k'],True,0.792868
loc2,congruent,Ll,['l'],True,0.637443
loc2,congruent,Kk,['k'],True,0.691513
loc2,incongruent,Kl,['l'],True,0.879728
loc2,incongruent,Lk,['k'],True,0.765382
Done at 274.430270
