Block, Condition, Item, Key, Accuracy, RT
glob1,incongruent,Lk,['l'],True,0.416382
glob1,congruent,Ll,['l'],True,0.387592
glob1,congruent,Ll,['l'],True,0.403862
glob1,incongruent,Kl,['k'],True,0.369842
glob1,incongruent,Lk,['l'],True,0.494727
glob1,congruent,Kk,['k'],True,0.815173
glob1,incongruent,Kl,['k'],True,0.448157
glob1,congruent,Kk,['k'],True,0.390561
glob1,congruent,Ll,['l'],True,0.605444
glob1,incongruent,Kl,['k'],True,0.657166
glob1,congruent,Kk,['k'],True,0.442668
glob1,congruent,Ll,['l'],True,0.564491
glob1,incongruent,Lk,['l'],True,0.451846
glob1,congruent,Kk,['k'],True,0.626595
glob1,congruent,Ll,['l'],True,0.463290
glob1,congruent,Ll,['l'],True,0.366883
glob1,incongruent,Lk,['l'],True,0.498589
glob1,incongruent,Kl,['k'],True,0.547979
glob1,incongruent,Kl,['k'],True,0.348179
glob1,incongruent,Kl,['k'],True,0.366617
glob1,incongruent,Kl,['k'],True,0.305790
glob1,incongruent,Lk,['l'],True,0.486133
glob1,congruent,Kk,['l'],False,0.296550
glob1,incongruent,Kl,['l'],False,0.462357
glob1,congruent,Kk,['k'],True,0.419867
loc1,congruent,Kk,['k'],True,0.529905
loc1,incongruent,Kl,['k'],False,0.501355
loc1,congruent,Ll,['l'],True,0.743623
loc1,congruent,Kk,['k'],True,0.541908
loc1,incongruent,Lk,['k'],True,0.806232
loc1,congruent,Kk,['k'],True,0.432365
loc1,incongruent,Lk,['k'],True,0.416764
loc1,incongruent,Lk,['k'],True,0.417046
loc1,incongruent,Kl,['l'],True,0.447317
loc1,incongruent,Kl,['l'],True,0.448143
loc1,incongruent,Lk,['k'],True,0.598567
loc1,congruent,Kk,['k'],True,0.431932
loc1,incongruent,Lk,['k'],True,0.397154
loc1,congruent,Ll,['l'],True,0.435178
loc1,incongruent,Lk,['k'],True,0.482254
loc1,incongruent,Lk,['k'],True,0.544460
loc1,congruent,Kk,['k'],True,0.451573
loc1,incongruent,Lk,['l'],False,0.540555
loc1,congruent,Kk,['k'],True,0.427686
loc1,congruent,Kk,['k'],True,0.377472
loc1,congruent,Ll,['l'],True,0.502078
loc1,congruent,Kk,['k'],True,0.456112
loc1,congruent,Kk,['k'],True,0.409319
loc1,congruent,Ll,['l'],True,0.488111
loc1,congruent,Kk,['k'],True,0.590922
loc2,congruent,Kk,['k'],True,0.562445
loc2,incongruent,Lk,['k'],True,0.630147
loc2,incongruent,Kl,['l'],True,0.496863
loc2,congruent,Kk,['k'],True,0.554517
loc2,incongruent,Kl,['l'],True,0.471169
loc2,incongruent,Lk,['k'],True,0.732263
loc2,congruent,Ll,['l'],True,0.459580
loc2,congruent,Kk,['k'],True,0.474148
loc2,congruent,Ll,['l'],True,0.493919
loc2,incongruent,Lk,['k'],True,0.489980
loc2,congruent,Kk,['k'],True,0.328401
loc2,incongruent,Kl,['l'],True,0.612979
loc2,congruent,Ll,['l'],True,0.462636
loc2,congruent,Kk,['k'],True,0.416412
loc2,incongruent,Kl,['l'],True,0.483350
loc2,congruent,Kk,['k'],True,0.399240
loc2,incongruent,Lk,['k'],True,0.372989
loc2,incongruent,Lk,['k'],True,0.332743
loc2,congruent,Ll,['l'],True,0.517746
loc2,incongruent,Lk,['l'],False,0.478060
loc2,congruent,Ll,['l'],True,0.522576
loc2,congruent,Kk,['k'],True,0.400580
loc2,congruent,Ll,['l'],True,0.466169
loc2,incongruent,Kl,['k'],False,0.371877
loc2,incongruent,Lk,['k'],True,0.516081
glob2,incongruent,Lk,['k'],False,0.519338
glob2,incongruent,Kl,['k'],True,0.652422
glob2,congruent,Kk,['k'],True,0.448458
glob2,incongruent,Lk,['l'],True,0.529393
glob2,congruent,Kk,['k'],True,0.403894
glob2,congruent,Ll,['l'],True,0.444854
glob2,incongruent,Lk,['l'],True,0.641053
glob2,incongruent,Kl,['k'],True,0.438139
glob2,incongruent,Kl,['k'],True,0.412722
glob2,incongruent,Kl,['k'],True,0.364029
glob2,congruent,Ll,['l'],True,0.487750
glob2,incongruent,Lk,['l'],True,0.677138
glob2,incongruent,Lk,['l'],True,0.466081
glob2,incongruent,Lk,['l'],True,0.591339
glob2,congruent,Kk,['k'],True,0.540200
glob2,congruent,Kk,['k'],True,0.356796
glob2,incongruent,Lk,['l'],True,0.481111
glob2,incongruent,Lk,['l'],True,0.465064
glob2,congruent,Ll,['l'],True,0.488764
glob2,congruent,Ll,['l'],True,0.458458
glob2,congruent,Ll,['l'],True,0.416254
glob2,congruent,Kk,['k'],True,0.558200
glob2,congruent,Kk,['k'],True,0.413930
glob2,incongruent,Kl,['k'],True,0.294003
glob2,congruent,Kk,['k'],True,0.304158
Done at 231.875967
