Block, Condition, Item, Key, Accuracy, RT
loc1,congruent,Ll,['l'],True,0.484217
loc1,congruent,Ll,['l'],True,0.428850
loc1,congruent,Kk,['k'],True,0.470747
loc1,incongruent,Lk,['k'],True,0.674163
loc1,incongruent,Lk,['k'],True,0.764089
loc1,incongruent,Kl,['l'],True,0.547466
loc1,incongruent,Kl,['k'],False,0.356303
loc1,incongruent,Kl,['l'],True,0.731462
loc1,congruent,Kk,['k'],True,0.597400
loc1,incongruent,Kl,['l'],True,0.661231
loc1,congruent,Ll,['l'],True,0.548220
loc1,incongruent,Lk,['k'],True,0.565996
loc1,incongruent,Kl,['l'],True,1.230612
loc1,incongruent,Kl,['l'],True,0.618741
loc1,incongruent,Lk,['k'],True,0.534847
loc1,congruent,Ll,['l'],True,0.550572
loc1,incongruent,Lk,['k'],True,0.844195
loc1,incongruent,Kl,['l'],True,0.514240
loc1,congruent,Kk,['k'],True,0.579524
loc1,incongruent,Lk,['k'],True,0.366082
loc1,congruent,Ll,['l'],True,0.504358
loc1,incongruent,Kl,['l'],True,0.641785
loc1,congruent,Kk,['k'],True,0.622110
loc1,incongruent,Kl,['l'],True,0.561102
loc1,incongruent,Kl,['l'],True,0.564490
glob1,congruent,Ll,['l'],True,0.756660
glob1,incongruent,Lk,['l'],True,0.675599
glob1,incongruent,Kl,['k'],True,0.350950
glob1,incongruent,Kl,['k'],True,0.370946
glob1,incongruent,Lk,['l'],True,0.412272
glob1,incongruent,Lk,['k'],False,0.673760
glob1,congruent,Kk,['k'],True,0.597794
glob1,incongruent,Kl,['l'],False,0.399571
glob1,incongruent,Kl,['k'],True,0.693292
glob1,congruent,Ll,['l'],True,0.564634
glob1,incongruent,Kl,['k'],True,0.501680
glob1,incongruent,Lk,['l'],True,0.606470
glob1,incongruent,Kl,['k'],True,0.935025
glob1,congruent,Ll,['l'],True,0.557681
glob1,congruent,Kk,['k'],True,0.379593
glob1,incongruent,Lk,['k'],False,0.464464
glob1,congruent,Kk,['k'],True,0.669738
glob1,incongruent,Kl,['k'],True,0.703926
glob1,incongruent,Lk,['l'],True,0.847871
glob1,congruent,Ll,['l'],True,1.198139
glob1,incongruent,Kl,['k'],True,0.729197
glob1,congruent,Kk,['k'],True,0.667604
glob1,incongruent,Kl,['k'],True,0.463652
glob1,congruent,Ll,['l'],True,0.678704
glob1,incongruent,Kl,['k'],True,0.454519
glob2,congruent,Kk,['k'],True,0.673865
glob2,congruent,Ll,['l'],True,0.484683
glob2,congruent,Ll,['k'],False,0.372775
glob2,congruent,Kk,['k'],True,0.443897
glob2,incongruent,Kl,['k'],True,0.552592
glob2,incongruent,Kl,['k'],True,0.469168
glob2,congruent,Ll,['l'],True,0.395901
glob2,congruent,Kk,['k'],True,0.411296
glob2,incongruent,Lk,['l'],True,0.592655
glob2,congruent,Ll,['l'],True,0.575179
glob2,congruent,Kk,['k'],True,0.501422
glob2,congruent,Ll,['l'],True,0.621671
glob2,congruent,Kk,['k'],True,0.501120
glob2,incongruent,Kl,['k'],True,0.426258
glob2,congruent,Kk,['k'],True,0.449594
glob2,congruent,Ll,['l'],True,0.453315
glob2,congruent,Kk,['k'],True,0.463707
glob2,congruent,Kk,['k'],True,0.496196
glob2,congruent,Kk,['k'],True,0.481138
glob2,incongruent,Kl,['k'],True,0.622193
glob2,incongruent,Lk,['l'],True,0.541863
glob2,incongruent,Lk,['l'],True,0.408899
glob2,congruent,Kk,['k'],True,0.390118
glob2,congruent,Ll,['l'],True,0.619879
glob2,congruent,Kk,['k'],True,0.617723
loc2,incongruent,Kl,['l'],True,0.960718
loc2,incongruent,Lk,['k'],True,0.536078
loc2,incongruent,Lk,['k'],True,0.547143
loc2,incongruent,Lk,['k'],True,0.683902
loc2,congruent,Ll,['l'],True,0.569548
loc2,incongruent,Kl,['l'],True,0.694057
loc2,congruent,Kk,['k'],True,0.525652
loc2,incongruent,Kl,['l'],True,0.557087
loc2,incongruent,Lk,['k'],True,0.763698
loc2,congruent,Ll,['l'],True,0.543462
loc2,congruent,Ll,['l'],True,0.480720
loc2,congruent,Ll,['l'],True,0.443076
loc2,incongruent,Lk,['k'],True,0.586322
loc2,incongruent,Kl,['l'],True,0.417293
loc2,congruent,Kk,['l'],False,0.368233
loc2,congruent,Kk,['k'],True,0.733632
loc2,incongruent,Lk,['k'],True,0.441529
loc2,congruent,Ll,['l'],True,0.567840
loc2,incongruent,Lk,['k'],True,0.570140
loc2,incongruent,Kl,['l'],True,0.650568
loc2,incongruent,Lk,['k'],True,0.640212
loc2,congruent,Ll,['l'],True,0.569201
loc2,congruent,Kk,['k'],True,0.539805
loc2,congruent,Ll,['l'],True,0.573625
loc2,incongruent,Kl,['l'],True,0.703618
Done at 273.300384
