Block, Condition, Item, Key, Accuracy, RT
glob1,incongruent,Kl,['k'],True,0.406667
glob1,congruent,Ll,['l'],True,0.428977
glob1,congruent,Ll,['l'],True,0.477348
glob1,incongruent,Kl,['k'],True,0.332908
glob1,incongruent,Kl,['k'],True,0.391250
glob1,congruent,Kk,['k'],True,0.451268
glob1,congruent,Ll,['l'],True,0.502963
glob1,congruent,Ll,['l'],True,0.531813
glob1,congruent,Ll,['l'],True,0.491921
glob1,incongruent,Lk,['l'],True,0.358990
glob1,incongruent,Lk,['l'],True,0.396540
glob1,incongruent,Lk,['l'],True,0.370198
glob1,congruent,Ll,['l'],True,0.499716
glob1,incongruent,Lk,['l'],True,0.443304
glob1,incongruent,Kl,['k'],True,0.627120
glob1,incongruent,Lk,['l'],True,0.754794
glob1,congruent,Kk,['k'],True,0.377679
glob1,incongruent,Lk,['l'],True,0.589400
glob1,congruent,Ll,['k'],False,0.167237
glob1,congruent,Kk,['k'],True,0.651521
glob1,congruent,Ll,['k'],False,0.419525
glob1,congruent,Ll,['l'],True,0.615952
glob1,congruent,Ll,['l'],True,0.629048
glob1,incongruent,Kl,['k'],True,1.038049
glob1,incongruent,Lk,['k'],False,0.713046
loc1,congruent,Kk,['k'],True,0.856606
loc1,congruent,Ll,['l'],True,0.646361
loc1,congruent,Ll,['l'],True,0.610305
loc1,incongruent,Lk,['k'],True,0.612730
loc1,congruent,Kk,['l'],False,0.302057
loc1,incongruent,Lk,['k'],True,0.849526
loc1,congruent,Ll,['l'],True,0.621272
loc1,congruent,Ll,['k'],False,0.362437
loc1,congruent,Kk,['k'],True,0.877315
loc1,incongruent,Lk,['k'],True,0.640411
loc1,congruent,Ll,['l'],True,0.528536
loc1,incongruent,Lk,['k'],True,0.536964
loc1,incongruent,Kl,['l'],True,0.554841
loc1,incongruent,Kl,['l'],True,0.515060
loc1,incongruent,Lk,['k'],True,0.562864
loc1,incongruent,Kl,['l'],True,0.495267
loc1,incongruent,Lk,['k'],True,0.477162
loc1,congruent,Kk,['k'],True,0.349007
loc1,congruent,Kk,['k'],True,0.493914
loc1,incongruent,Kl,['l'],True,0.391936
loc1,congruent,Ll,['l'],True,0.552196
loc1,congruent,Kk,['k'],True,0.521591
loc1,congruent,Ll,['l'],True,0.595648
loc1,congruent,Ll,['l'],True,0.462434
loc1,congruent,Kk,['k'],True,0.535828
loc2,congruent,Ll,['l'],True,0.634945
loc2,congruent,Ll,['l'],True,0.538549
loc2,incongruent,Lk,['k'],True,0.621665
loc2,incongruent,Lk,['k'],True,0.452572
loc2,incongruent,Kl,['l'],True,0.861993
loc2,congruent,Kk,['k'],True,0.627334
loc2,congruent,Ll,['l'],True,0.327870
loc2,incongruent,Lk,['k'],True,0.399754
loc2,congruent,Kk,['k'],True,0.535344
loc2,incongruent,Kl,['l'],True,0.377396
loc2,congruent,Kk,['k'],True,0.418635
loc2,congruent,Ll,['l'],True,0.411441
loc2,congruent,Kk,['k'],True,0.445396
loc2,incongruent,Kl,['l'],True,0.464629
loc2,congruent,Kk,['l'],False,0.548159
loc2,congruent,Ll,['l'],True,0.558656
loc2,incongruent,Lk,['k'],True,0.396607
loc2,congruent,Ll,['l'],True,0.410236
loc2,incongruent,Kl,['k'],False,0.327869
loc2,incongruent,Kl,['l'],True,0.778650
loc2,congruent,Ll,['l'],True,0.483659
loc2,congruent,Kk,['k'],True,0.490417
loc2,incongruent,Lk,['k'],True,0.485491
loc2,incongruent,Lk,['k'],True,0.624307
loc2,congruent,Ll,['l'],True,0.555955
glob2,incongruent,Lk,['k'],False,1.182682
glob2,incongruent,Kl,['k'],True,0.846107
glob2,congruent,Kk,['k'],True,0.493100
glob2,congruent,Ll,['l'],True,0.433803
glob2,incongruent,Lk,['l'],True,0.468538
glob2,incongruent,Kl,['k'],True,0.373001
glob2,congruent,Kk,['k'],True,0.385334
glob2,congruent,Kk,['k'],True,0.477326
glob2,incongruent,Kl,['k'],True,0.654053
glob2,incongruent,Kl,['k'],True,0.442552
glob2,incongruent,Kl,['k'],True,0.417391
glob2,congruent,Ll,['l'],True,0.559266
glob2,incongruent,Kl,['k'],True,0.674918
glob2,congruent,Ll,['l'],True,0.562516
glob2,incongruent,Kl,['k'],True,0.516469
glob2,congruent,Kk,['k'],True,0.500368
glob2,incongruent,Lk,['l'],True,0.615506
glob2,incongruent,Lk,['l'],True,0.579960
glob2,congruent,Kk,['k'],True,0.520125
glob2,incongruent,Lk,['l'],True,0.536676
glob2,congruent,Kk,['k'],True,0.515779
glob2,congruent,Ll,['l'],True,0.525613
glob2,incongruent,Lk,['l'],True,0.542711
glob2,incongruent,Kl,['k'],True,0.379219
glob2,congruent,Ll,['l'],True,0.536131
Done at 246.893865
