Block, Condition, Item, Key, Accuracy, RT
glob1,incongruent,Lk,['l'],True,0.883640
glob1,incongruent,Kl,['k'],True,0.458988
glob1,incongruent,Lk,['l'],True,0.475114
glob1,incongruent,Kl,['k'],True,0.389180
glob1,incongruent,Lk,['l'],True,0.440688
glob1,incongruent,Kl,['k'],True,0.433819
glob1,incongruent,Lk,['k'],False,0.398349
glob1,incongruent,Kl,['k'],True,0.559560
glob1,incongruent,Kl,['k'],True,0.496148
glob1,incongruent,Lk,['l'],True,0.374140
glob1,incongruent,Lk,['l'],True,0.521084
glob1,incongruent,Kl,['k'],True,0.508381
glob1,congruent,Ll,['l'],True,0.364411
glob1,incongruent,Kl,['k'],True,0.377720
glob1,incongruent,Kl,['k'],True,0.496491
glob1,congruent,Kk,['k'],True,0.476312
glob1,congruent,Kk,['k'],True,0.512344
glob1,congruent,Kk,['k'],True,0.407465
glob1,incongruent,Kl,['k'],True,0.688390
glob1,incongruent,Kl,['k'],True,0.350215
glob1,incongruent,Lk,['l'],True,0.537820
glob1,congruent,Ll,['l'],True,0.564004
glob1,congruent,Ll,['l'],True,0.427020
glob1,incongruent,Kl,['k'],True,0.491083
glob1,congruent,Kk,['k'],True,0.422247
loc1,incongruent,Lk,['k'],True,0.577632
loc1,incongruent,Lk,['k'],True,0.435873
loc1,congruent,Kk,['l'],False,0.716532
loc1,incongruent,Kl,['l'],True,0.577558
loc1,incongruent,Kl,['l'],True,0.445692
loc1,incongruent,Lk,['k'],True,0.586093
loc1,congruent,Kk,['k'],True,0.479066
loc1,incongruent,Kl,['l'],True,0.498396
loc1,congruent,Ll,['l'],True,0.620364
loc1,congruent,Ll,['l'],True,0.356148
loc1,incongruent,Lk,['l'],False,0.318468
loc1,congruent,Kk,['k'],True,0.731559
loc1,incongruent,Kl,['l'],True,0.494657
loc1,congruent,Kk,['k'],True,0.599659
loc1,incongruent,Lk,['k'],True,0.520558
loc1,congruent,Kk,['k'],True,0.527295
loc1,congruent,Ll,['l'],True,0.490103
loc1,incongruent,Kl,['l'],True,0.601089
loc1,incongruent,Kl,['l'],True,0.420134
loc1,incongruent,Kl,['l'],True,0.335361
loc1,congruent,Kk,['k'],True,0.371920
loc1,congruent,Kk,['k'],True,0.461875
loc1,congruent,Ll,['l'],True,0.427801
loc1,congruent,Ll,['l'],True,0.411934
loc1,incongruent,Kl,['l'],True,0.465916
loc2,incongruent,Lk,['l'],False,0.587307
loc2,congruent,Ll,['l'],True,0.417433
loc2,incongruent,Lk,['k'],True,0.420481
loc2,congruent,Kk,['k'],True,0.484305
loc2,congruent,Kk,['k'],True,0.397780
loc2,congruent,Ll,['l'],True,0.468357
loc2,congruent,Kk,['k'],True,0.410662
loc2,congruent,Ll,['l'],True,0.477155
loc2,incongruent,Lk,['k'],True,0.447544
loc2,congruent,Ll,['l'],True,0.447757
loc2,incongruent,Lk,['k'],True,0.430104
loc2,congruent,Ll,['l'],True,0.421724
loc2,incongruent,Kl,['l'],True,0.500060
loc2,congruent,Kk,['k'],True,0.562161
loc2,congruent,Ll,['l'],True,0.510452
loc2,congruent,Kk,['k'],True,0.419185
loc2,congruent,Ll,['l'],True,0.509573
loc2,congruent,Ll,['l'],True,0.452484
loc2,congruent,Kk,['k'],True,0.481329
loc2,incongruent,Lk,['k'],True,0.416927
loc2,congruent,Ll,['l'],True,0.433369
loc2,incongruent,Kl,['l'],True,0.408817
loc2,incongruent,Lk,['k'],True,0.547758
loc2,congruent,Kk,['k'],True,0.324394
loc2,congruent,Ll,['l'],True,0.443016
glob2,incongruent,Kl,['l'],False,0.507468
glob2,congruent,Kk,['k'],True,0.714178
glob2,congruent,Ll,['l'],True,0.429020
glob2,incongruent,Lk,['l'],True,0.440041
glob2,incongruent,Kl,['k'],True,0.537266
glob2,incongruent,Kl,['k'],True,0.440719
glob2,incongruent,Kl,['k'],True,0.433200
glob2,congruent,Ll,['l'],True,0.555310
glob2,incongruent,Lk,['l'],True,0.533484
glob2,congruent,Kk,['k'],True,0.515030
glob2,congruent,Kk,['k'],True,0.478744
glob2,incongruent,Kl,['k'],True,0.539357
glob2,congruent,Kk,['k'],True,0.425757
glob2,congruent,Ll,['l'],True,0.500323
glob2,congruent,Ll,['k'],False,0.374289
glob2,congruent,Ll,['l'],True,0.709131
glob2,congruent,Ll,['l'],True,0.441106
glob2,congruent,Ll,['l'],True,0.663253
glob2,incongruent,Kl,['k'],True,0.607501
glob2,congruent,Kk,['k'],True,0.500833
glob2,incongruent,Kl,['k'],True,0.397132
glob2,incongruent,Lk,['l'],True,0.525816
glob2,congruent,Ll,['l'],True,0.493720
glob2,congruent,Ll,['l'],True,0.455336
glob2,incongruent,Kl,['l'],False,0.398519
Done at 305.470512
